method,collision_system,map_name,num_agents,seed,episode_step,duration_ns,duration_ms
ARPE,soft,random-s40_d0.15,600,0,78,72996155,72.996155
ARPE,soft,random-s40_d0.15,600,0,79,72761424,72.761424
ARPE,soft,random-s40_d0.15,600,0,80,72994495,72.994495
CHS,block_both,random-s40_d0.15,100,0,17,19177804,19.177804
CHS,block_both,random-s40_d0.15,100,0,18,31141896,31.141896
CHS,block_both,random-s40_d0.15,100,0,19,21374804,21.374804
CHS,block_both,random-s40_d0.15,100,0,20,21868414,21.868414
CHS,block_both,random-s40_d0.15,100,0,21,13134652,13.134652
CHS,block_both,random-s40_d0.15,100,0,22,16703903,16.703903
CHS,block_both,random-s40_d0.15,100,0,23,10649322,10.649322
CHS,block_both,random-s40_d0.15,100,0,24,10935852,10.935852
CHS,block_both,random-s40_d0.15,100,0,25,49412590,49.41259
CHS,block_both,random-s40_d0.15,100,0,26,14997713,14.997713
CHS,block_both,random-s40_d0.15,100,0,27,36529888,36.529888
CHS,block_both,random-s40_d0.15,100,0,28,17985774,17.985774
CHS,block_both,random-s40_d0.15,100,0,29,25915925,25.915925
CHS,block_both,random-s40_d0.15,100,0,30,18499934,18.499934
CHS,block_both,random-s40_d0.15,100,0,31,11568792,11.568792
CHS,block_both,random-s40_d0.15,100,0,32,10488792,10.488792
CHS,block_both,random-s40_d0.15,100,0,33,97610310,97.61031
CHS,block_both,random-s40_d0.15,100,0,34,32447487,32.447487
CHS,block_both,random-s40_d0.15,100,0,35,19140074,19.140074
CHS,block_both,random-s40_d0.15,100,0,36,12494493,12.494493
CHS,block_both,random-s40_d0.15,100,0,37,37408878,37.408878
CHS,block_both,random-s40_d0.15,100,0,38,19456684,19.456684
CHS,block_both,random-s40_d0.15,100,0,39,22241444,22.241444
CHS,block_both,random-s40_d0.15,100,0,40,14917503,14.917503
CHS,block_both,random-s40_d0.15,100,0,41,17571584,17.571584
CHS,block_both,random-s40_d0.15,100,0,42,13070503,13.070503
CHS,block_both,random-s40_d0.15,100,0,43,27231046,27.231046
CHS,block_both,random-s40_d0.15,100,0,44,50277310,50.27731
CHS,block_both,random-s40_d0.15,100,0,45,44023009,44.023009
CHS,block_both,random-s40_d0.15,100,0,46,25966125,25.966125
CHS,block_both,random-s40_d0.15,100,0,47,13873853,13.873853
CHS,block_both,random-s40_d0.15,100,0,48,19074974,19.074974
CHS,block_both,random-s40_d0.15,100,0,49,43135679,43.135679
CHS,block_both,random-s40_d0.15,100,0,50,31610786,31.610786
CHS,block_both,random-s40_d0.15,100,0,51,50494120,50.49412
CHS,block_both,random-s40_d0.15,100,0,52,9975462,9.975462
CHS,block_both,random-s40_d0.15,100,0,53,23561485,23.561485
CHS,block_both,random-s40_d0.15,100,0,54,11231882,11.231882
CHS,block_both,random-s40_d0.15,100,0,55,14365873,14.365873
CHS,block_both,random-s40_d0.15,100,0,56,12948653,12.948653
CHS,block_both,random-s40_d0.15,100,0,57,12750883,12.750883
CHS,block_both,random-s40_d0.15,100,0,58,10223453,10.223453
CHS,block_both,random-s40_d0.15,100,0,59,11323132,11.323132
CHS,block_both,random-s40_d0.15,100,0,60,32071787,32.071787
CHS,block_both,random-s40_d0.15,100,0,61,25313176,25.313176
CHS,block_both,random-s40_d0.15,100,0,62,41803269,41.803269
CHS,block_both,random-s40_d0.15,100,0,63,36382288,36.382288
CHS,block_both,random-s40_d0.15,100,0,64,76089336,76.089336
CHS,block_both,random-s40_d0.15,100,0,65,28854225,28.854225
CHS,block_both,random-s40_d0.15,100,0,66,125166535,125.166535
CHS,block_both,random-s40_d0.15,100,0,67,13548413,13.548413
CHS,block_both,random-s40_d0.15,100,0,68,12252232,12.252232
CHS,block_both,random-s40_d0.15,100,0,69,11729522,11.729522
CHS,block_both,random-s40_d0.15,100,0,70,10165192,10.165192
CHS,block_both,random-s40_d0.15,100,0,71,32224047,32.224047
CHS,block_both,random-s40_d0.15,100,0,72,11086533,11.086533
CHS,block_both,random-s40_d0.15,100,0,73,44039238,44.039238
CHS,block_both,random-s40_d0.15,100,0,74,21272274,21.272274
CHS,block_both,random-s40_d0.15,100,0,75,40970559,40.970559
CHS,block_both,random-s40_d0.15,100,0,76,52890921,52.890921
CHS,block_both,random-s40_d0.15,100,0,77,36342747,36.342747
CHS,block_both,random-s40_d0.15,100,0,78,23399245,23.399245
CHS,block_both,random-s40_d0.15,100,0,79,47713580,47.71358
CHS,block_both,random-s40_d0.15,100,0,80,61565913,61.565913
CHS,block_both,random-s40_d0.15,300,0,17,21848964,21.848964
CHS,block_both,random-s40_d0.15,300,0,18,49240040,49.24004
CHS,block_both,random-s40_d0.15,300,0,19,22420754,22.420754
CHS,block_both,random-s40_d0.15,300,0,20,33806666,33.806666
CHS,block_both,random-s40_d0.15,300,0,21,73130985,73.130985
CHS,block_both,random-s40_d0.15,300,0,22,27479986,27.479986
CHS,block_both,random-s40_d0.15,300,0,23,28460476,28.460476
CHS,block_both,random-s40_d0.15,300,0,24,25519105,25.519105
CHS,block_both,random-s40_d0.15,300,0,25,56427401,56.427401
CHS,block_both,random-s40_d0.15,300,0,26,30834416,30.834416
CHS,block_both,random-s40_d0.15,300,0,27,40705528,40.705528
CHS,block_both,random-s40_d0.15,300,0,28,21646814,21.646814
CHS,block_both,random-s40_d0.15,300,0,29,22123014,22.123014
CHS,block_both,random-s40_d0.15,300,0,30,24145145,24.145145
CHS,block_both,random-s40_d0.15,300,0,31,37520108,37.520108
CHS,block_both,random-s40_d0.15,300,0,32,26712026,26.712026
CHS,block_both,random-s40_d0.15,300,0,33,54614641,54.614641
CHS,block_both,random-s40_d0.15,300,0,34,24977195,24.977195
CHS,block_both,random-s40_d0.15,300,0,35,108360042,108.360042
CHS,block_both,random-s40_d0.15,300,0,36,22380674,22.380674
CHS,block_both,random-s40_d0.15,300,0,37,24812705,24.812705
CHS,block_both,random-s40_d0.15,300,0,38,34535047,34.535047
CHS,block_both,random-s40_d0.15,300,0,39,21907045,21.907045
CHS,block_both,random-s40_d0.15,300,0,40,26125445,26.125445
CHS,block_both,random-s40_d0.15,300,0,41,26596415,26.596415
CHS,block_both,random-s40_d0.15,300,0,42,33539717,33.539717
CHS,block_both,random-s40_d0.15,300,0,43,34693056,34.693056
CHS,block_both,random-s40_d0.15,300,0,44,73698985,73.698985
CHS,block_both,random-s40_d0.15,300,0,45,60733003,60.733003
CHS,block_both,random-s40_d0.15,300,0,46,68278964,68.278964
CHS,block_both,random-s40_d0.15,300,0,47,34930497,34.930497
CHS,block_both,random-s40_d0.15,300,0,48,33403786,33.403786
CHS,block_both,random-s40_d0.15,300,0,49,82892126,82.892126
CHS,block_both,random-s40_d0.15,300,0,50,68815374,68.815374
CHS,block_both,random-s40_d0.15,300,0,51,43587989,43.587989
CHS,block_both,random-s40_d0.15,300,0,52,40015378,40.015378
CHS,block_both,random-s40_d0.15,300,0,53,73012314,73.012314
CHS,block_both,random-s40_d0.15,300,0,54,60947932,60.947932
CHS,block_both,random-s40_d0.15,300,0,55,35538447,35.538447
CHS,block_both,random-s40_d0.15,300,0,56,32315326,32.315326
CHS,block_both,random-s40_d0.15,300,0,57,36362328,36.362328
CHS,block_both,random-s40_d0.15,300,0,58,45885120,45.88512
CHS,block_both,random-s40_d0.15,300,0,59,69006874,69.006874
CHS,block_both,random-s40_d0.15,300,0,60,30418547,30.418547
CHS,block_both,random-s40_d0.15,300,0,61,98391380,98.39138
CHS,block_both,random-s40_d0.15,300,0,62,35968707,35.968707
CHS,block_both,random-s40_d0.15,300,0,63,23896245,23.896245
CHS,block_both,random-s40_d0.15,300,0,64,93995579,93.995579
CHS,block_both,random-s40_d0.15,300,0,65,23828734,23.828734
CHS,block_both,random-s40_d0.15,300,0,66,39763968,39.763968
CHS,block_both,random-s40_d0.15,300,0,67,43774089,43.774089
CHS,block_both,random-s40_d0.15,300,0,68,51190750,51.19075
CHS,block_both,random-s40_d0.15,300,0,69,35728847,35.728847
CHS,block_both,random-s40_d0.15,300,0,70,23740725,23.740725
CHS,block_both,random-s40_d0.15,300,0,71,56873221,56.873221
CHS,block_both,random-s40_d0.15,300,0,72,40178249,40.178249
CHS,block_both,random-s40_d0.15,300,0,73,36080247,36.080247
CHS,block_both,random-s40_d0.15,300,0,74,67276664,67.276664
CHS,block_both,random-s40_d0.15,300,0,75,66201313,66.201313
CHS,block_both,random-s40_d0.15,300,0,76,33750607,33.750607
CHS,block_both,random-s40_d0.15,300,0,77,77487996,77.487996
CHS,block_both,random-s40_d0.15,300,0,78,32028727,32.028727
CHS,block_both,random-s40_d0.15,300,0,79,67291873,67.291873
CHS,block_both,random-s40_d0.15,300,0,80,50785400,50.7854
CHS,block_both,random-s40_d0.15,600,0,17,40946698,40.946698
CHS,block_both,random-s40_d0.15,600,0,18,41131958,41.131958
CHS,block_both,random-s40_d0.15,600,0,19,52644151,52.644151
CHS,block_both,random-s40_d0.15,600,0,20,65789943,65.789943
CHS,block_both,random-s40_d0.15,600,0,21,40801638,40.801638
CHS,block_both,random-s40_d0.15,600,0,22,40793978,40.793978
CHS,block_both,random-s40_d0.15,600,0,23,55222922,55.222922
CHS,block_both,random-s40_d0.15,600,0,24,40792609,40.792609
CHS,block_both,random-s40_d0.15,600,0,25,47928819,47.928819
CHS,block_both,random-s40_d0.15,600,0,26,40894288,40.894288
CHS,block_both,random-s40_d0.15,600,0,27,42150128,42.150128
CHS,block_both,random-s40_d0.15,600,0,28,41162259,41.162259
CHS,block_both,random-s40_d0.15,600,0,29,50489631,50.489631
CHS,block_both,random-s40_d0.15,600,0,30,66949363,66.949363
CHS,block_both,random-s40_d0.15,600,0,31,42482139,42.482139
CHS,block_both,random-s40_d0.15,600,0,32,42457798,42.457798
CHS,block_both,random-s40_d0.15,600,0,33,44461869,44.461869
CHS,block_both,random-s40_d0.15,600,0,34,66669804,66.669804
CHS,block_both,random-s40_d0.15,600,0,35,47694050,47.69405
CHS,block_both,random-s40_d0.15,600,0,36,47788329,47.788329
CHS,block_both,random-s40_d0.15,600,0,37,80990427,80.990427
CHS,block_both,random-s40_d0.15,600,0,38,82500536,82.500536
CHS,block_both,random-s40_d0.15,600,0,39,55324271,55.324271
CHS,block_both,random-s40_d0.15,600,0,40,42924979,42.924979
CHS,block_both,random-s40_d0.15,600,0,41,52540250,52.54025
CHS,block_both,random-s40_d0.15,600,0,42,53789221,53.789221
CHS,block_both,random-s40_d0.15,600,0,43,92629119,92.629119
CHS,block_both,random-s40_d0.15,600,0,44,45804109,45.804109
CHS,block_both,random-s40_d0.15,600,0,45,51825220,51.82522
CHS,block_both,random-s40_d0.15,600,0,46,103963431,103.963431
CHS,block_both,random-s40_d0.15,600,0,47,57652302,57.652302
CHS,block_both,random-s40_d0.15,600,0,48,41833998,41.833998
CHS,block_both,random-s40_d0.15,600,0,49,51403770,51.40377
CHS,block_both,random-s40_d0.15,600,0,50,53310180,53.31018
CHS,block_both,random-s40_d0.15,600,0,51,66965693,66.965693
CHS,block_both,random-s40_d0.15,600,0,52,52956520,52.95652
CHS,block_both,random-s40_d0.15,600,0,53,41809719,41.809719
CHS,block_both,random-s40_d0.15,600,0,54,44842179,44.842179
CHS,block_both,random-s40_d0.15,600,0,55,48557620,48.55762
CHS,block_both,random-s40_d0.15,600,0,56,50019120,50.01912
CHS,block_both,random-s40_d0.15,600,0,57,60000442,60.000442
CHS,block_both,random-s40_d0.15,600,0,58,68103204,68.103204
CHS,block_both,random-s40_d0.15,600,0,59,65239583,65.239583
CHS,block_both,random-s40_d0.15,600,0,60,44249579,44.249579
CHS,block_both,random-s40_d0.15,600,0,61,43218709,43.218709
CHS,block_both,random-s40_d0.15,600,0,62,50679290,50.67929
CHS,block_both,random-s40_d0.15,600,0,63,75963555,75.963555
CHS,block_both,random-s40_d0.15,600,0,64,46759279,46.759279
CHS,block_both,random-s40_d0.15,600,0,65,51636920,51.63692
CHS,block_both,random-s40_d0.15,600,0,66,49386430,49.38643
CHS,block_both,random-s40_d0.15,600,0,67,106133072,106.133072
CHS,block_both,random-s40_d0.15,600,0,68,57113961,57.113961
CHS,block_both,random-s40_d0.15,600,0,69,88122708,88.122708
CHS,block_both,random-s40_d0.15,600,0,70,43457209,43.457209
CHS,block_both,random-s40_d0.15,600,0,71,77310476,77.310476
CHS,block_both,random-s40_d0.15,600,0,72,42265748,42.265748
CHS,block_both,random-s40_d0.15,600,0,73,43521009,43.521009
CHS,block_both,random-s40_d0.15,600,0,74,70042394,70.042394
CHS,block_both,random-s40_d0.15,600,0,75,49971120,49.97112
CHS,block_both,random-s40_d0.15,600,0,76,47283050,47.28305
CHS,block_both,random-s40_d0.15,600,0,77,44860339,44.860339
CHS,block_both,random-s40_d0.15,600,0,78,71876994,71.876994
CHS,block_both,random-s40_d0.15,600,0,79,51355071,51.355071
CHS,block_both,random-s40_d0.15,600,0,80,42912789,42.912789
CHS,soft,random-s40_d0.15,100,0,17,22259654,22.259654
CHS,soft,random-s40_d0.15,100,0,18,25664015,25.664015
CHS,soft,random-s40_d0.15,100,0,19,13520852,13.520852
CHS,soft,random-s40_d0.15,100,0,20,9582822,9.582822
CHS,soft,random-s40_d0.15,100,0,21,13356413,13.356413
CHS,soft,random-s40_d0.15,100,0,22,15895993,15.895993
CHS,soft,random-s40_d0.15,100,0,23,9216592,9.216592
CHS,soft,random-s40_d0.15,100,0,24,24448215,24.448215
CHS,soft,random-s40_d0.15,100,0,25,54213011,54.213011
CHS,soft,random-s40_d0.15,100,0,26,17866714,17.866714
CHS,soft,random-s40_d0.15,100,0,27,20132694,20.132694
CHS,soft,random-s40_d0.15,100,0,28,43261299,43.261299
CHS,soft,random-s40_d0.15,100,0,29,14666143,14.666143
CHS,soft,random-s40_d0.15,100,0,30,16258613,16.258613
CHS,soft,random-s40_d0.15,100,0,31,23010755,23.010755
CHS,soft,random-s40_d0.15,100,0,32,61899283,61.899283
CHS,soft,random-s40_d0.15,100,0,33,67107563,67.107563
CHS,soft,random-s40_d0.15,100,0,34,12687673,12.687673
CHS,soft,random-s40_d0.15,100,0,35,21942134,21.942134
CHS,soft,random-s40_d0.15,100,0,36,9305872,9.305872
CHS,soft,random-s40_d0.15,100,0,37,37405877,37.405877
CHS,soft,random-s40_d0.15,100,0,38,42209478,42.209478
CHS,soft,random-s40_d0.15,100,0,39,15457584,15.457584
CHS,soft,random-s40_d0.15,100,0,40,25869545,25.869545
CHS,soft,random-s40_d0.15,100,0,41,12902482,12.902482
CHS,soft,random-s40_d0.15,100,0,42,25042575,25.042575
CHS,soft,random-s40_d0.15,100,0,43,27434106,27.434106
CHS,soft,random-s40_d0.15,100,0,44,53507831,53.507831
CHS,soft,random-s40_d0.15,100,0,45,70580184,70.580184
CHS,soft,random-s40_d0.15,100,0,46,80243986,80.243986
CHS,soft,random-s40_d0.15,100,0,47,17921154,17.921154
CHS,soft,random-s40_d0.15,100,0,48,87307257,87.307257
CHS,soft,random-s40_d0.15,100,0,49,10951903,10.951903
CHS,soft,random-s40_d0.15,100,0,50,10028122,10.028122
CHS,soft,random-s40_d0.15,100,0,51,24422275,24.422275
CHS,soft,random-s40_d0.15,100,0,52,37231057,37.231057
CHS,soft,random-s40_d0.15,100,0,53,22309545,22.309545
CHS,soft,random-s40_d0.15,100,0,54,30605036,30.605036
CHS,soft,random-s40_d0.15,100,0,55,27631816,27.631816
CHS,soft,random-s40_d0.15,100,0,56,32665457,32.665457
CHS,soft,random-s40_d0.15,100,0,57,41799669,41.799669
CHS,soft,random-s40_d0.15,100,0,58,11331702,11.331702
CHS,soft,random-s40_d0.15,100,0,59,19745214,19.745214
CHS,soft,random-s40_d0.15,100,0,60,28662606,28.662606
CHS,soft,random-s40_d0.15,100,0,61,12237192,12.237192
CHS,soft,random-s40_d0.15,100,0,62,11322562,11.322562
CHS,soft,random-s40_d0.15,100,0,63,37670677,37.670677
CHS,soft,random-s40_d0.15,100,0,64,39322318,39.322318
CHS,soft,random-s40_d0.15,100,0,65,13498843,13.498843
CHS,soft,random-s40_d0.15,100,0,66,43671228,43.671228
CHS,soft,random-s40_d0.15,100,0,67,16821293,16.821293
CHS,soft,random-s40_d0.15,100,0,68,17313344,17.313344
CHS,soft,random-s40_d0.15,100,0,69,29589236,29.589236
CHS,soft,random-s40_d0.15,100,0,70,34431717,34.431717
CHS,soft,random-s40_d0.15,100,0,71,18548993,18.548993
CHS,soft,random-s40_d0.15,100,0,72,87386328,87.386328
CHS,soft,random-s40_d0.15,100,0,73,32366516,32.366516
CHS,soft,random-s40_d0.15,100,0,74,10252162,10.252162
CHS,soft,random-s40_d0.15,100,0,75,71167845,71.167845
CHS,soft,random-s40_d0.15,100,0,76,57437792,57.437792
CHS,soft,random-s40_d0.15,100,0,77,25824905,25.824905
CHS,soft,random-s40_d0.15,100,0,78,17721283,17.721283
CHS,soft,random-s40_d0.15,100,0,79,38606067,38.606067
CHS,soft,random-s40_d0.15,100,0,80,27042426,27.042426
CHS,soft,random-s40_d0.15,300,0,17,22017864,22.017864
CHS,soft,random-s40_d0.15,300,0,18,63373983,63.373983
CHS,soft,random-s40_d0.15,300,0,19,29648755,29.648755
CHS,soft,random-s40_d0.15,300,0,20,23486824,23.486824
CHS,soft,random-s40_d0.15,300,0,21,43404359,43.404359
CHS,soft,random-s40_d0.15,300,0,22,59829582,59.829582
CHS,soft,random-s40_d0.15,300,0,23,34811157,34.811157
CHS,soft,random-s40_d0.15,300,0,24,38276108,38.276108
CHS,soft,random-s40_d0.15,300,0,25,22786874,22.786874
CHS,soft,random-s40_d0.15,300,0,26,50769720,50.76972
CHS,soft,random-s40_d0.15,300,0,27,31393857,31.393857
CHS,soft,random-s40_d0.15,300,0,28,25584525,25.584525
CHS,soft,random-s40_d0.15,300,0,29,28047306,28.047306
CHS,soft,random-s40_d0.15,300,0,30,27277566,27.277566
CHS,soft,random-s40_d0.15,300,0,31,77470866,77.470866
CHS,soft,random-s40_d0.15,300,0,32,26672685,26.672685
CHS,soft,random-s40_d0.15,300,0,33,46861089,46.861089
CHS,soft,random-s40_d0.15,300,0,34,63718993,63.718993
CHS,soft,random-s40_d0.15,300,0,35,64573743,64.573743
CHS,soft,random-s40_d0.15,300,0,36,35017327,35.017327
CHS,soft,random-s40_d0.15,300,0,37,87917668,87.917668
CHS,soft,random-s40_d0.15,300,0,38,25036435,25.036435
CHS,soft,random-s40_d0.15,300,0,39,48152120,48.15212
CHS,soft,random-s40_d0.15,300,0,40,76535035,76.535035
CHS,soft,random-s40_d0.15,300,0,41,34913097,34.913097
CHS,soft,random-s40_d0.15,300,0,42,112583002,112.583002
CHS,soft,random-s40_d0.15,300,0,43,27852705,27.852705
CHS,soft,random-s40_d0.15,300,0,44,68971104,68.971104
CHS,soft,random-s40_d0.15,300,0,45,29888086,29.888086
CHS,soft,random-s40_d0.15,300,0,46,23185814,23.185814
CHS,soft,random-s40_d0.15,300,0,47,53328041,53.328041
CHS,soft,random-s40_d0.15,300,0,48,48547620,48.54762
CHS,soft,random-s40_d0.15,300,0,49,24512615,24.512615
CHS,soft,random-s40_d0.15,300,0,50,35081827,35.081827
CHS,soft,random-s40_d0.15,300,0,51,96246390,96.24639
CHS,soft,random-s40_d0.15,300,0,52,36661838,36.661838
CHS,soft,random-s40_d0.15,300,0,53,63798563,63.798563
CHS,soft,random-s40_d0.15,300,0,54,114155563,114.155563
CHS,soft,random-s40_d0.15,300,0,55,24908565,24.908565
CHS,soft,random-s40_d0.15,300,0,56,62157512,62.157512
CHS,soft,random-s40_d0.15,300,0,57,23153344,23.153344
CHS,soft,random-s40_d0.15,300,0,58,37886167,37.886167
CHS,soft,random-s40_d0.15,300,0,59,76498135,76.498135
CHS,soft,random-s40_d0.15,300,0,60,88413407,88.413407
CHS,soft,random-s40_d0.15,300,0,61,25478725,25.478725
CHS,soft,random-s40_d0.15,300,0,62,27330225,27.330225
CHS,soft,random-s40_d0.15,300,0,63,32499806,32.499806
CHS,soft,random-s40_d0.15,300,0,64,28416915,28.416915
CHS,soft,random-s40_d0.15,300,0,65,43493099,43.493099
CHS,soft,random-s40_d0.15,300,0,66,76728956,76.728956
CHS,soft,random-s40_d0.15,300,0,67,74210005,74.210005
CHS,soft,random-s40_d0.15,300,0,68,22866134,22.866134
CHS,soft,random-s40_d0.15,300,0,69,23631925,23.631925
CHS,soft,random-s40_d0.15,300,0,70,77037315,77.037315
CHS,soft,random-s40_d0.15,300,0,71,111516613,111.516613
CHS,soft,random-s40_d0.15,300,0,72,65794833,65.794833
CHS,soft,random-s40_d0.15,300,0,73,38715908,38.715908
CHS,soft,random-s40_d0.15,300,0,74,74707275,74.707275
CHS,soft,random-s40_d0.15,300,0,75,94627879,94.627879
CHS,soft,random-s40_d0.15,300,0,76,105776362,105.776362
CHS,soft,random-s40_d0.15,300,0,77,27864115,27.864115
CHS,soft,random-s40_d0.15,300,0,78,62858843,62.858843
CHS,soft,random-s40_d0.15,300,0,79,25338025,25.338025
CHS,soft,random-s40_d0.15,300,0,80,54819232,54.819232
CHS,soft,random-s40_d0.15,600,0,17,49752510,49.75251
CHS,soft,random-s40_d0.15,600,0,18,66387143,66.387143
CHS,soft,random-s40_d0.15,600,0,19,52540251,52.540251
CHS,soft,random-s40_d0.15,600,0,20,52199620,52.19962
CHS,soft,random-s40_d0.15,600,0,21,47211499,47.211499
CHS,soft,random-s40_d0.15,600,0,22,46595720,46.59572
CHS,soft,random-s40_d0.15,600,0,23,70010994,70.010994
CHS,soft,random-s40_d0.15,600,0,24,44830479,44.830479
CHS,soft,random-s40_d0.15,600,0,25,77729806,77.729806
CHS,soft,random-s40_d0.15,600,0,26,55413321,55.413321
CHS,soft,random-s40_d0.15,600,0,27,51745230,51.74523
CHS,soft,random-s40_d0.15,600,0,28,52876221,52.876221
CHS,soft,random-s40_d0.15,600,0,29,41923968,41.923968
CHS,soft,random-s40_d0.15,600,0,30,53650151,53.650151
CHS,soft,random-s40_d0.15,600,0,31,86941758,86.941758
CHS,soft,random-s40_d0.15,600,0,32,44262639,44.262639
CHS,soft,random-s40_d0.15,600,0,33,47490680,47.49068
CHS,soft,random-s40_d0.15,600,0,34,42133409,42.133409
CHS,soft,random-s40_d0.15,600,0,35,80370316,80.370316
CHS,soft,random-s40_d0.15,600,0,36,54002750,54.00275
CHS,soft,random-s40_d0.15,600,0,37,48767740,48.76774
CHS,soft,random-s40_d0.15,600,0,38,120881255,120.881255
CHS,soft,random-s40_d0.15,600,0,39,46821480,46.82148
CHS,soft,random-s40_d0.15,600,0,40,47819500,47.8195
CHS,soft,random-s40_d0.15,600,0,41,101302370,101.30237
CHS,soft,random-s40_d0.15,600,0,42,59253902,59.253902
CHS,soft,random-s40_d0.15,600,0,43,42456268,42.456268
